arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
9807.962,3513,3263402529,338741471,177,165,0.037500
9841.463,3514,3263408529,338741471,201,189,0.168500
9874.563,3515,3263423529,338741471,845,833,0.232500
9908.076,3516,3263417529,338741471,256,244,0.180500
9941.322,3517,3263414529,338741471,167,155,0.086500
9974.636,3518,3263420529,338741471,192,180,0.018500
10008.164,3519,3263435529,338741471,1034,1022,0.195500
10041.278,3520,3263429529,338741471,244,232,0.218500
10074.648,3521,3263426529,338741471,215,203,0.037500
10108.108,3522,3263432529,338741471,192,180,0.127500
10141.199,3523,3263447529,338741471,950,938,0.241500
10174.708,3524,3263441529,338741471,269,257,0.176500
10208.143,3525,3263438529,338741471,180,168,0.102500
10241.501,3526,3263444529,338741471,145,133,0.025500
10274.621,3527,3263459529,338741471,1015,1003,0.212500
10308.032,3528,3263453529,338741471,250,238,0.078500
10341.354,3529,3263450529,338741471,208,196,0.010500
10374.619,3530,3263456529,338741471,188,176,0.067500
10408.112,3531,3263471529,338741471,995,983,0.160500
10441.295,3532,3263465529,338741471,242,230,0.149500
10474.767,3533,3263462529,338741471,201,189,0.139500
10507.946,3534,3263468529,338741471,228,216,0.153500
10541.274,3535,3263483529,338741471,997,985,0.004500
10574.595,3536,3263477529,338741471,266,254,0.011500
10608.085,3537,3263474529,338741471,226,214,0.157500
10641.308,3538,3263480529,338741471,223,211,0.109500
10674.635,3539,3263495529,338741471,946,934,0.005500
10708.086,3540,3263489529,338741471,314,302,0.118500
10741.397,3541,3263486529,338741471,282,270,0.021500
10774.667,3542,3263492529,338741471,210,198,0.062500
10808.027,3543,3263507529,338741471,1010,998,0.027500
10841.423,3544,3263501529,338741471,267,255,0.063500
10874.458,3545,3263498529,338741471,205,193,0.297500
10908.094,3546,3263504529,338741471,169,157,0.303500
10941.166,3547,3263519529,338741471,965,953,0.260500
10974.649,3548,3263513529,338741471,243,231,0.150500
11008.155,3549,3263510529,338741471,179,167,0.173500
11041.423,3550,3263516529,338741471,188,176,0.064500
11074.639,3551,3263531529,338741471,979,967,0.116500
11108.044,3552,3263525529,338741471,301,289,0.072500
11141.266,3553,3263522529,338741471,192,180,0.110500
11174.487,3554,3263528529,338741471,205,193,0.111500
11207.968,3555,3263543529,338741471,957,945,0.148500
11241.36,3556,3263537529,338741471,240,228,0.059500
11274.461,3557,3263534529,338741471,219,207,0.231500
11308.073,3558,3263540529,338741471,274,262,0.279500
11341.319,3559,3263555529,338741471,963,951,0.086500
11374.564,3560,3263549529,338741471,209,197,0.087500
11408.19,3561,3263546529,338741471,260,248,0.293500
11441.273,3562,3263552529,338741471,189,177,0.249500
11474.67,3563,3263567529,338741471,942,930,0.064500
11508.104,3564,3263561529,338741471,217,205,0.101500
11541.441,3565,3263558529,338741471,186,174,0.004500
11574.582,3566,3263564529,338741471,199,187,0.191500
11607.961,3567,3263579529,338741471,878,866,0.046500
11641.444,3568,3263573529,338741471,234,222,0.150500
11674.562,3569,3263570529,338741471,252,240,0.214500
11708.081,3570,3263576529,338741471,190,178,0.186500
11741.355,3571,3263591529,338741471,899,887,0.058500
11774.573,3572,3263585529,338741471,231,219,0.114500
11808.207,3573,3263582529,338741471,214,202,0.301500
11841.604,3574,3263588529,338741471,225,213,0.064500
11874.37,3575,3263603529,338741471,873,861,0.566500
11908.146,3576,3263597529,338741471,290,278,0.443500
11941.223,3577,3263594529,338741471,180,168,0.255500
11974.543,3578,3263600529,338741471,218,206,0.012500
12008.223,3579,3263615529,338741471,935,923,0.347500
12041.435,3580,3263609529,338741471,297,285,0.120500
12074.288,3581,3263606529,338741471,223,211,0.479500
12111.06,3582,3263612529,338741471,209,197,3.439500
12141.045,3583,3263627529,338741471,955,943,3.347500
12174.346,3584,3263621529,338741471,309,297,0.031500
12207.76,3585,3263618529,338741471,211,199,0.081500
12240.985,3586,3263624529,338741471,245,233,0.107500
12274.236,3587,3263639529,338741471,987,975,0.081500
12307.62,3588,3263633529,338741471,302,290,0.051500
12340.928,3589,3263630529,338741471,236,224,0.024500
12374.176,3590,3263636529,338741471,199,187,0.084500
12407.892,3591,3263651529,338741471,959,947,0.383500
12440.976,3592,3263645529,338741471,284,272,0.248500
12474.363,3593,3263642529,338741471,245,233,0.054500
12507.538,3594,3263648529,338741471,221,209,0.157500
12541.097,3595,3263663529,338741471,957,945,0.226500
12574.502,3596,3263657529,338741471,265,253,0.072500
12608.019,3597,3263654529,338741471,208,196,0.184500
12641.24,3598,3263660529,338741471,207,195,0.111500
12674.661,3599,3263675529,338741471,905,893,0.088500
12708.063,3600,3263669529,338741471,304,292,0.069500
12741.191,3601,3263666529,338741471,221,209,0.204500
12774.632,3602,3263672529,338741471,181,169,0.108500
12808.004,3603,3263687529,338741471,881,869,0.039500
12841.259,3604,3263681529,338741471,231,219,0.077500
12874.479,3605,3263678529,338741471,191,179,0.112500
12908.116,3606,3263684529,338741471,154,142,0.304500
12941.214,3607,3263699529,338741471,815,803,0.234500
12974.685,3608,3263693529,338741471,246,234,0.138500
13008.082,3609,3263690529,338741471,153,141,0.064500
13041.481,3610,3263696529,338741471,240,228,0.066500
13074.707,3611,3263711529,338741471,1012,1000,0.106500
13108.168,3612,3263705529,338741471,226,214,0.128500
13141.286,3613,3263702529,338741471,193,181,0.214500
13174.745,3614,3263708529,338741471,204,192,0.126500
13208.095,3615,3263723529,338741471,980,968,0.017500
13241.329,3616,3263717529,338741471,287,275,0.098500
13274.839,3617,3263714529,338741471,241,229,0.177500
13307.962,3618,3263720529,338741471,229,217,0.209500
13341.328,3619,3263735529,338741471,962,950,0.033500
13374.455,3620,3263729529,338741471,250,238,0.205500
13408.031,3621,3263726529,338741471,199,187,0.243500
13441.297,3622,3263732529,338741471,216,204,0.066500
13474.604,3623,3263747529,338741471,938,926,0.025500
13508.003,3624,3263741529,338741471,232,220,0.066500
13541.328,3625,3263738529,338741471,222,210,0.007500
13574.779,3626,3263744529,338741471,200,188,0.118500
13607.837,3627,3263759529,338741471,947,935,0.274500
13641.473,3628,3263753529,338741471,242,230,0.303500
13674.892,3629,3263750529,338741471,198,186,0.086500
13708.172,3630,3263756529,338741471,218,206,0.052500
13740.984,3631,3263771529,338741471,1022,1010,0.520500
13774.392,3632,3263765529,338741471,192,180,0.075500
13808.12,3633,3263762529,338741471,181,169,0.395500
13841.304,3634,3263768529,338741471,199,187,0.148500
13874.267,3635,3263783529,338741471,937,925,0.369500
13907.961,3636,3263777529,338741471,238,226,0.361500
13941.254,3637,3263774529,338741471,154,142,0.039500
13974.648,3638,3263780529,338741471,162,150,0.061500
14007.995,3639,3263795529,338741471,917,905,0.014500
14041.483,3640,3263789529,338741471,263,251,0.155500
14074.788,3641,3263786529,338741471,171,159,0.027500
14108.12,3642,3263792529,338741471,234,222,0.000500
14141.142,3643,3263807529,338741471,945,933,0.310500
14174.742,3644,3263801529,338741471,233,221,0.267500
14208.047,3645,3263798529,338741471,203,191,0.027500
14241.293,3646,3263804529,338741471,260,248,0.086500
14274.723,3647,3263819529,338741471,857,845,0.097500
14308.012,3648,3263813529,338741471,240,228,0.043500
14341.347,3649,3263810529,338741471,213,201,0.002500
14374.559,3650,3263816529,338741471,213,201,0.120500
14408.041,3651,3263831529,338741471,820,808,0.149500
14441.275,3652,3263825529,338741471,275,263,0.098500
14474.699,3653,3263822529,338741471,266,254,0.091500
14508.021,3654,3263828529,338741471,230,218,0.010500
14541.339,3655,3263843529,338741471,979,967,0.014500
14574.713,3656,3263837529,338741471,356,344,0.041500
14608.076,3657,3263834529,338741471,227,215,0.030500
14641.354,3658,3263840529,338741471,192,180,0.054500
14674.639,3659,3263855529,338741471,819,807,0.047500
14707.989,3660,3263849529,338741471,317,305,0.017500
14741.417,3661,3263846529,338741471,258,246,0.095500
14774.71,3662,3263852529,338741471,226,214,0.039500
14807.992,3663,3263867529,338741471,918,906,0.050500
14841.337,3664,3263861529,338741471,305,293,0.012500
