arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
10734.074,1323,349384937,777926654,946,934,133.167699
10767.25,1324,349378937,777926654,314,302,47721759.001416
10800.685,1325,349375937,777926654,282,270,47721792.076351
10834.012,1326,349381937,777926654,210,198,33.339637
10867.231,1327,349396937,777926654,1010,998,133.447447
10900.642,1328,349390937,777926654,267,255,47721758.767331
10933.977,1329,349387937,777926654,205,193,47721792.176375
10967.437,1330,349393937,777926654,169,157,33.2064
11000.808,1331,349408937,777926654,965,953,133.295969
11034.291,1332,349402937,777926654,243,231,47721758.694634
11067.353,1333,349399937,777926654,179,167,47721792.449301
11100.664,1334,349405937,777926654,188,176,33.355499
11133.916,1335,349420937,777926654,979,967,133.414227
11167.429,1336,349414937,777926654,301,289,47721758.664979
11200.78,1337,349411937,777926654,192,180,47721792.160217
11233.833,1338,349417937,777926654,205,193,33.613649
11267.296,1339,349432937,777926654,957,945,133.203222
11300.824,1340,349426937,777926654,240,228,47721758.65026
11334.484,1341,349423937,777926654,219,207,47721791.851204
11367.397,1342,349429937,777926654,274,262,33.753154
11401.349,1343,349444937,777926654,963,951,132.714681
11434.378,1344,349438937,777926654,209,197,47721759.148725
11468.057,1345,349435937,777926654,260,248,47721791.83232
11501.267,1346,349441937,777926654,189,177,33.456772
11534.503,1347,349456937,777926654,942,930,133.430894
11567.964,1348,349450937,777926654,217,205,47721758.716879
11600.979,1349,349447937,777926654,186,174,47721792.496045
11634.619,1350,349453937,777926654,199,187,33.026723
11667.756,1351,349468937,777926654,878,866,133.529646
11701.326,1352,349462937,777926654,234,222,47721758.607518
11734.85,1353,349459937,777926654,252,240,47721791.987365
11767.901,1354,349465937,777926654,190,178,33.61539
11801.392,1355,349480937,777926654,899,887,133.175869
11834.366,1356,349474937,777926654,231,219,47721759.203349
11867.837,1357,349471937,777926654,214,202,47721792.040058
11901.005,1358,349477937,777926654,225,213,33.499038
11934.677,1359,349492937,777926654,873,861,132.994348
11967.898,1360,349486937,777926654,290,278,47721758.957298
12001.208,1361,349483937,777926654,180,168,47721792.200297
12034.343,1362,349489937,777926654,218,206,33.532028
12067.594,1363,349504937,777926654,935,923,133.415338
12101.063,1364,349498937,777926654,297,285,47721758.708951
12134.419,1365,349495937,777926654,223,211,47721792.154958
12168.149,1366,349501937,777926654,209,197,32.937019
12201.164,1367,349516937,777926654,955,943,133.651698
12234.672,1368,349510937,777926654,309,297,47721758.669304
12267.921,1369,349507937,777926654,211,199,47721792.26273
12301.256,1370,349513937,777926654,245,233,33.331911
12334.466,1371,349528937,777926654,987,975,133.455935
12367.716,1372,349522937,777926654,302,290,47721758.928322
12401.378,1373,349519937,777926654,236,224,47721791.848775
12434.498,1374,349525937,777926654,199,187,33.546433
12467.857,1375,349540937,777926654,959,947,133.308112
12501.132,1376,349534937,777926654,284,272,47721758.902728
12534.562,1377,349531937,777926654,245,233,47721792.080715
12567.724,1378,349537937,777926654,221,209,33.50493
12601.224,1379,349552937,777926654,957,945,133.166473
12634.517,1380,349546937,777926654,265,253,47721758.885199
12667.765,1381,349543937,777926654,208,196,47721792.262922
12701.134,1382,349549937,777926654,207,195,33.297777
12734.526,1383,349564937,777926654,905,893,133.274763
12767.97,1384,349558937,777926654,304,292,47721758.733419
12801.11,1385,349555937,777926654,221,209,47721792.371635
12834.445,1386,349561937,777926654,181,169,33.33148
12867.583,1387,349576937,777926654,881,869,133.528821
12901.089,1388,349570937,777926654,231,219,47721758.671963
12934.562,1389,349567937,777926654,191,179,47721792.037206
12967.71,1390,349573937,777926654,154,142,33.519177
13001.178,1391,349588937,777926654,815,803,133.199107
13034.426,1392,349582937,777926654,246,234,47721758.929479
13067.783,1393,349579937,777926654,153,141,47721792.153488
13100.826,1394,349585937,777926654,240,228,33.624245
13134.592,1395,349600937,777926654,1012,1000,132.900115
13167.92,1396,349594937,777926654,226,214,47721758.849995
13201.163,1397,349591937,777926654,193,181,47721792.268518
13234.465,1398,349597937,777926654,204,192,33.364424
13267.582,1399,349612937,777926654,980,968,133.549903
13300.862,1400,349606937,777926654,287,275,47721758.897125
13334.316,1401,349603937,777926654,241,229,47721792.057772
13367.598,1402,349609937,777926654,229,217,33.384293
13401.097,1403,349624937,777926654,962,950,133.167418
13434.682,1404,349618937,777926654,250,238,47721758.593073
13467.73,1405,349615937,777926654,199,187,47721792.46295
